ticker,trade_date,open_price,high_price,low_price,close_price,adjusted_close_price,volume,daily_return,price_change,ma_7
AAPL,2025-07-21,212.10000610351562,215.77999877929688,211.6300048828125,212.47999572753906,211.640380859375,51377400,0.006155900638530998,0.3799896240234375,210.38999938964844
AAPL,2025-07-22,213.13999938964844,214.9499969482422,212.22999572753906,214.39999389648438,213.5527801513672,46404100,0.00903613614246912,1.2599945068359375,210.8528551374163
AAPL,2025-07-23,215.0,215.14999389648438,212.41000366210938,214.14999389648438,213.30377197265625,46989300,-0.0011660448093142595,-0.850006103515625,211.64285496303015
AAPL,2025-07-24,213.89999389648438,215.69000244140625,213.52999877929688,213.75999450683594,212.91531372070312,46022600,-0.0018211505989440546,-0.1399993896484375,212.30713980538505
AAPL,2025-07-25,214.6999969482422,215.24000549316406,213.39999389648438,213.8800048828125,213.0348358154297,40268800,0.0005614258002459849,-0.8199920654296875,212.83856855119978
AAPL,2025-07-28,214.02999877929688,214.85000610351562,213.05999755859375,214.0500030517578,213.2041778564453,37858000,0.0007948296477664485,0.0200042724609375,213.4142826625279
AAPL,2025-07-29,214.17999267578125,214.80999755859375,210.82000732421875,211.27000427246094,210.43515014648438,51411700,-0.012987613826964783,-2.9099884033203125,213.42714146205358
AAPL,2025-07-30,211.89999389648438,212.38999938964844,207.72000122070312,209.0500030517578,208.22393798828125,45512500,-0.010507886476113892,-2.8499908447265625,212.93714250837053
AAPL,2025-07-31,208.49000549316406,209.83999633789062,207.16000366210938,207.57000732421875,206.74978637695312,80698400,-0.007079625476841711,-0.9199981689453125,211.961430140904
AAPL,2025-08-01,210.8699951171875,213.5800018310547,201.5,202.3800048828125,201.58030700683594,104434500,-0.025003624118486445,-8.489990234375,210.2800031389509
AAPL,2025-08-04,204.50999450683594,207.8800048828125,201.67999267578125,203.35000610351562,202.5464630126953,75109300,0.004792969647692269,-1.1599884033203125,208.79286193847656
AAPL,2025-08-05,203.39999389648438,205.33999633789062,202.16000366210938,202.9199981689453,202.11814880371094,44155100,-0.002114619727876521,-0.4799957275390625,207.2271466936384
AAPL,2025-08-06,205.6300048828125,215.3800048828125,205.58999633789062,213.25,212.40733337402344,108483100,0.05090677076812433,7.6199951171875,207.11286054338728
AAPL,2025-08-07,218.8800048828125,220.85000610351562,216.5800018310547,220.02999877929688,219.16053771972656,90224800,0.03179366367782821,1.149993896484375,208.36428833007812
AAPL,2025-08-08,220.8300018310547,231.0,219.25,229.35000610351562,228.44371032714844,113854000,0.04235789381413979,8.520004272460938,211.26428876604353
AAPL,2025-08-11,227.9199981689453,229.55999755859375,224.75999450683594,227.17999267578125,226.53909301757812,61806100,-0.009461579986856261,-0.7400054931640625,214.06571524483817
AAPL,2025-08-12,228.00999450683594,230.8000030517578,227.07000732421875,229.64999389648438,229.00213623046875,55626200,0.010872441677679756,1.6399993896484375,217.96142796107702
AAPL,2025-08-13,231.07000732421875,235.0,230.42999267578125,233.3300018310547,232.6717529296875,69878500,0.01602441991019199,2.2599945068359375,222.2442844935826
AAPL,2025-08-14,234.05999755859375,235.1199951171875,230.85000610351562,232.77999877929688,232.12330627441406,51916300,-0.0023571895917441354,-1.279998779296875,226.50999886648995
AAPL,2025-08-15,234.0,234.27999877929688,229.33999633789062,231.58999633789062,230.93666076660156,56038700,-0.005112133549474374,-2.410003662109375,229.12999834333147
AAPL,2025-08-18,231.6999969482422,233.1199951171875,230.11000061035156,230.88999938964844,230.23863220214844,37476200,-0.0030225698834628334,-0.80999755859375,230.68142700195312
AAPL,2025-08-19,231.27999877929688,232.8699951171875,229.35000610351562,230.55999755859375,229.90956115722656,39402600,-0.001429259958971918,-0.720001220703125,230.85428292410714
AAPL,2025-08-20,229.97999572753906,230.47000122070312,225.77000427246094,226.00999450683594,225.3723907470703,42263900,-0.019734572779050663,-3.970001220703125,230.68714032854353
AAPL,2025-08-21,226.27000427246094,226.52000427246094,223.77999877929688,224.89999389648438,224.26551818847656,30621200,-0.004911289931109564,-1.3700103759765625,230.0085688999721
AAPL,2025-08-22,226.1699981689453,229.08999633789062,225.41000366210938,227.75999450683594,227.11746215820312,42477800,0.012716766064777785,1.589996337890625,229.21285356794084
AAPL,2025-08-25,226.47999572753906,229.3000030517578,226.22999572753906,227.16000366210938,226.5191650390625,30983100,-0.0026343118159346535,0.6800079345703125,228.40999712262834
AAPL,2025-08-26,226.8699951171875,229.49000549316406,224.69000244140625,229.30999755859375,228.6630859375,54575100,0.009464667467088184,2.44000244140625,228.08428301130022
AAPL,2025-08-27,228.61000061035156,230.89999389648438,228.25999450683594,230.49000549316406,229.83978271484375,31259500,0.00514590705653295,1.8800048828125,228.02714102608817
AAPL,2025-08-28,230.82000732421875,233.41000366210938,229.33999633789062,232.55999755859375,231.90391540527344,38074700,0.008980832210059075,1.739990234375,228.31285531180245
AAPL,2025-08-29,232.50999450683594,233.3800048828125,231.3699951171875,232.13999938964844,231.485107421875,39418400,-0.00180597769760249,-0.3699951171875,229.1885702950614
AAPL,2025-09-02,229.25,230.85000610351562,226.97000122070312,229.72000122070312,229.07192993164062,44075600,-0.010424735828844955,0.470001220703125,229.87714276994978
AAPL,2025-09-03,237.2100067138672,238.85000610351562,234.36000061035156,238.47000122070312,237.79725646972656,66427800,0.038089848308826335,1.2599945068359375,231.40714372907365
AAPL,2025-09-04,238.4499969482422,239.89999389648438,236.74000549316406,239.77999877929688,239.10353088378906,47549400,0.005493343195739575,1.3300018310546875,233.21000017438615
AAPL,2025-09-05,240.0,241.32000732421875,238.49000549316406,239.69000244140625,239.01380920410156,54870400,-0.00037532879451496193,-0.30999755859375,234.69285801478796
AAPL,2025-09-08,239.3000030517578,240.14999389648438,236.33999633789062,237.8800048828125,237.20892333984375,48999500,-0.007551410322323426,-1.4199981689453125,235.74857221330916
AAPL,2025-09-09,237.0,238.77999877929688,233.36000061035156,234.35000610351562,233.6888885498047,66313900,-0.014839409394815983,-2.649993896484375,236.00428771972656
AAPL,2025-09-10,232.19000244140625,232.4199981689453,225.9499969482422,226.7899932861328,226.1501922607422,83440800,-0.03225949486019408,-5.4000091552734375,235.24000113351005
AAPL,2025-09-11,226.8800048828125,230.4499969482422,226.64999389648438,230.02999877929688,229.38107299804688,50208600,0.014286368839370622,3.149993896484375,235.28428649902344
AAPL,2025-09-12,229.22000122070312,234.50999450683594,229.02000427246094,234.07000732421875,233.40968322753906,55824200,0.017562963814985233,4.850006103515625,234.6557159423828
AAPL,2025-09-15,237.0,238.19000244140625,235.02999877929688,236.6999969482422,236.03224182128906,42699500,0.011235910376080627,-0.3000030517578125,234.21571568080358
AAPL,2025-09-16,237.17999267578125,241.22000122070312,236.32000732421875,238.14999389648438,237.4781494140625,63421100,0.0061258849469238985,0.970001220703125,233.99571446010046
AAPL,2025-09-17,238.97000122070312,240.10000610351562,237.72999572753906,238.99000549316406,238.3157958984375,46508000,0.0035272375318422533,0.0200042724609375,234.15428597586495
AAPL,2025-09-18,239.97000122070312,241.1999969482422,236.64999389648438,237.8800048828125,237.20892333984375,44249600,-0.0046445482440198305,-2.089996337890625,234.65857151576452
AAPL,2025-09-19,241.22999572753906,246.3000030517578,240.2100067138672,245.5,244.8074188232422,163741300,0.03203293660995743,4.2700042724609375,237.33142961774553
AAPL,2025-09-22,248.3000030517578,256.6400146484375,248.1199951171875,256.0799865722656,255.35755920410156,105517400,0.04309566831880085,7.7799835205078125,241.0528564453125
AAPL,2025-09-23,255.8800048828125,257.3399963378906,253.5800018310547,254.42999267578125,253.7122344970703,60275200,-0.006443275472520216,-1.45001220703125,243.96142578125
AAPL,2025-09-24,255.22000122070312,255.74000549316406,251.0399932861328,252.30999755859375,251.59820556640625,42303700,-0.008332331793480807,-2.910003662109375,246.19142586844308
AAPL,2025-09-25,253.2100067138672,257.1700134277344,251.7100067138672,256.8699951171875,256.14532470703125,55202100,0.018072995928489766,3.6599884033203125,248.86571175711495
AAPL,2025-09-26,254.10000610351562,257.6000061035156,253.77999877929688,255.4600067138672,254.7393341064453,46076300,-0.005489112898051984,1.3600006103515625,251.21856907435827
AAPL,2025-09-29,254.55999755859375,255.0,253.00999450683594,254.42999267578125,253.7122344970703,40127700,-0.004031997224675621,-0.1300048828125,253.58285304478235
AAPL,2025-09-30,254.86000061035156,255.9199981689453,253.11000061035156,254.6300048828125,253.9116668701172,37704300,0.0007861188255666729,-0.2299957275390625,254.88713945661272
AAPL,2025-10-01,255.0399932861328,258.7900085449219,254.92999267578125,255.4499969482422,254.72933959960938,48713900,0.003220327729275496,0.410003662109375,254.7971409388951
AAPL,2025-10-02,256.5799865722656,258.17999267578125,254.14999389648438,257.1300048828125,256.40460205078125,42630200,0.00657666061710982,0.550018310546875,255.182856968471
AAPL,2025-10-03,254.6699981689453,259.239990234375,253.9499969482422,258.0199890136719,257.2920837402344,49155600,0.0034612223931820285,3.3499908447265625,255.99857003348214
AAPL,2025-10-06,257.989990234375,259.07000732421875,255.0500030517578,256.69000244140625,255.9658660888672,44664100,-0.005154587353288997,-1.29998779296875,255.97285679408483
AAPL,2025-10-07,256.80999755859375,257.3999938964844,255.42999267578125,256.4800109863281,255.75645446777344,31955800,-0.0008180741481198517,-0.329986572265625,256.11857169015065
AAPL,2025-10-08,256.5199890136719,258.5199890136719,256.1099853515625,258.05999755859375,257.33197021484375,36496900,0.006160271773966164,1.540008544921875,256.63714381626676
AAPL,2025-10-09,257.80999755859375,258.0,253.13999938964844,254.0399932861328,253.32330322265625,38322000,-0.015577789314472068,-3.7700042724609375,256.5528564453125
AAPL,2025-10-10,254.94000244140625,256.3800048828125,244.0,245.27000427246094,244.57806396484375,61999100,-0.034522080166306646,-9.669998168945312,255.09857177734375
AAPL,2025-10-13,249.3800048828125,249.69000244140625,245.55999755859375,247.66000366210938,246.96133422851562,38142900,0.009744360696440912,-1.720001220703125,253.74571446010046
AAPL,2025-10-14,246.60000610351562,248.85000610351562,244.6999969482422,247.77000427246094,247.07101440429688,35478000,0.0004441597703503941,1.1699981689453125,252.28143092564173
AAPL,2025-10-15,249.49000549316406,251.82000732421875,247.47000122070312,249.33999633789062,248.63658142089844,33893600,0.0063364896410271765,-0.1500091552734375,251.23143005371094
AAPL,2025-10-16,248.25,249.0399932861328,245.1300048828125,247.4499969482422,246.7519073486328,39777000,-0.007580008893106838,-0.8000030517578125,249.9414280482701
AAPL,2025-10-17,248.02000427246094,253.3800048828125,247.27000427246094,252.2899932861328,251.5782470703125,49147000,0.019559492412937862,4.269989013671875,249.1171417236328
AAPL,2025-10-20,255.88999938964844,264.3800048828125,255.6300048828125,262.239990234375,261.50018310546875,90483000,0.03943873008454002,6.3499908447265625,250.288569859096
AAPL,2025-10-21,261.8800048828125,265.2900085449219,261.8299865722656,262.7699890136719,262.0286865234375,46695900,0.002021044840732289,0.889984130859375,252.78856767926897
AAPL,2025-10-22,262.6499938964844,262.8500061035156,255.42999267578125,258.45001220703125,257.7209167480469,45015300,-0.016440145325788524,-4.199981689453125,254.32999747140067
AAPL,2025-10-23,259.94000244140625,260.6199951171875,258.010009765625,259.5799865722656,258.8476867675781,32754900,0.004372119604812541,-0.360015869140625,256.0171377999442
AAPL,2025-10-24,261.19000244140625,264.1300048828125,259.17999267578125,262.82000732421875,262.07855224609375,38253700,0.012481781799657865,1.6300048828125,257.94285365513394
AAPL,2025-10-27,264.8800048828125,269.1199951171875,264.6499938964844,268.80999755859375,268.0516357421875,44888200,0.02279122619072771,3.92999267578125,260.9942823137556
AAPL,2025-10-28,268.989990234375,269.8900146484375,268.1499938964844,269.0,268.2410888671875,41534800,0.0007068280314419528,0.010009765625,263.3814261300223
AAPL,2025-10-29,269.2799987792969,271.4100036621094,267.1099853515625,269.70001220703125,268.93914794921875,51086700,0.0026022758625696696,0.420013427734375,264.4471435546875
AAPL,2025-10-30,271.989990234375,274.1400146484375,268.4800109863281,271.3999938964844,270.63433837890625,69886500,0.006303231785351748,-0.589996337890625,265.6800013950893
AAPL,2025-10-31,276.989990234375,277.32000732421875,269.1600036621094,270.3699951171875,269.60723876953125,86167100,-0.0037951319176879883,-6.6199951171875,267.3828560965402
AAPL,2025-11-03,270.4200134277344,270.8500061035156,266.25,269.04998779296875,268.2909851074219,50194600,-0.0048822256465500535,-1.370025634765625,268.73571341378346
AAPL,2025-11-04,268.3299865722656,271.489990234375,267.6199951171875,270.0400085449219,269.2781982421875,49274800,0.003679690752169673,1.71002197265625,269.7671421595982
AAPL,2025-11-05,268.6099853515625,271.70001220703125,266.92999267578125,270.1400146484375,269.3778991699219,43683100,0.00037033809935982376,1.530029296875,269.9571446010045
AAPL,2025-11-06,267.8900146484375,273.3999938964844,267.8900146484375,269.7699890136719,269.0089416503906,51204000,-0.001369754996301431,1.879974365234375,270.06714303152904
AAPL,2025-11-07,269.79998779296875,272.2900085449219,266.7699890136719,268.4700012207031,267.7126159667969,48227400,-0.004818874767062664,-1.329986572265625,269.8914271763393
AAPL,2025-11-10,268.9599914550781,273.7300109863281,267.4599914550781,269.42999267578125,268.9303283691406,41312400,0.003575786682732396,0.470001220703125,269.60999843052457
AAPL,2025-11-11,269.80999755859375,275.9100036621094,269.79998779296875,275.25,274.73956298828125,46208300,0.021601185771556786,5.44000244140625,270.30714198521207
AAPL,2025-11-12,275.0,275.7300109863281,271.70001220703125,273.4700012207031,272.962890625,48398000,-0.006466843884820661,-1.529998779296875,270.9385724748884
AAPL,2025-11-13,274.1099853515625,276.70001220703125,272.0899963378906,272.95001220703125,272.4438171386719,49602800,-0.0019014480979659965,-1.15997314453125,271.35428728376115
AAPL,2025-11-14,271.04998779296875,275.9599914550781,269.6000061035156,272.4100036621094,271.90484619140625,47431300,-0.0019784155368063328,1.360015869140625,271.67857142857144
AAPL,2025-11-17,268.82000732421875,270.489990234375,265.7300109863281,267.4599914550781,266.9639892578125,45018300,-0.018171183658773127,-1.360015869140625,271.34857177734375
AAPL,2025-11-18,269.989990234375,270.7099914550781,265.32000732421875,267.44000244140625,266.94403076171875,45677300,-7.473646268785217e-05,-2.54998779296875,271.20142909458707
AAPL,2025-11-19,265.5299987792969,272.2099914550781,265.5,268.55999755859375,268.0619812011719,40424500,0.004187836924032684,3.029998779296875,271.07714407784596
AAPL,2025-11-20,270.8299865722656,275.42999267578125,265.9200134277344,266.25,265.7562561035156,45823600,-0.008601420835542606,-4.579986572265625,269.7914297921317
AAPL,2025-11-21,265.95001220703125,273.3299865722656,265.6700134277344,271.489990234375,270.98651123046875,59030800,0.019680714495305063,5.53997802734375,269.5085710797991
AAPL,2025-11-24,270.8999938964844,277.0,270.8999938964844,275.9200134277344,275.4083557128906,65585800,0.0163174457722548,5.02001953125,269.93285696847096
AAPL,2025-11-25,275.2699890136719,280.3800048828125,275.25,276.9700012207031,276.45635986328125,46914200,0.003805406428931457,1.70001220703125,270.5842851911272
AAPL,2025-11-26,276.9599914550781,279.5299987792969,276.6300048828125,277.54998779296875,277.0353088378906,33431400,0.0020940411225383038,0.589996337890625,272.0257132393973
AAPL,2025-11-28,277.260009765625,279.0,275.989990234375,278.8500061035156,278.3328857421875,20135600,0.004683906927485104,1.589996337890625,273.6557137625558
AAPL,2025-12-01,278.010009765625,283.4200134277344,276.1400146484375,283.1000061035156,282.57501220703125,46587700,0.015241168753721723,5.089996337890625,275.7328578404018
AAPL,2025-12-02,283.0,287.3999938964844,282.6300048828125,286.19000244140625,285.6592712402344,53669500,0.010914857899228636,3.19000244140625,278.5814296177455
AAPL,2025-12-03,286.20001220703125,288.6199951171875,283.29998779296875,284.1499938964844,283.623046875,43538700,-0.00712816145749029,-2.050018310546875,280.39000156947543
AAPL,2025-12-04,284.1000061035156,284.7300109863281,278.5899963378906,280.70001220703125,280.179443359375,43989100,-0.012141410394363561,-3.399993896484375,281.07285853794644
AAPL,2025-12-05,280.5400085449219,281.1400146484375,278.04998779296875,278.7799987792969,278.26300048828125,47265800,-0.00684009028940924,-1.760009765625,281.3314296177455
AAPL,2025-12-08,278.1300048828125,279.6700134277344,276.1499938964844,277.8900146484375,277.3746643066406,38211800,-0.00319242461710445,-0.239990234375,281.3800048828125
AAPL,2025-12-09,278.1600036621094,280.0299987792969,276.9200134277344,277.17999267578125,276.6659851074219,32193300,-0.002555046727945598,-0.980010986328125,281.1414315359933
AAPL,2025-12-10,277.75,279.75,276.44000244140625,278.7799987792969,278.26300048828125,33038300,0.00577244442526248,1.029998779296875,280.52428763253346
AAPL,2025-12-11,279.1000061035156,279.5899963378906,273.80999755859375,278.0299987792969,277.514404296875,33248000,-0.0026902934331158868,-1.07000732421875,279.3585728236607
AAPL,2025-12-12,277.8999938964844,279.2200012207031,276.82000732421875,278.2799987792969,277.763916015625,39532900,0.0008991835452922814,0.3800048828125,278.52000209263394
AAPL,2025-12-15,280.1499938964844,280.1499938964844,272.8399963378906,274.1099853515625,273.6016540527344,50409100,-0.014984955605960026,-6.040008544921875,277.5785696847098
AAPL,2025-12-16,272.82000732421875,275.5,271.7900085449219,274.6099853515625,274.1007385253906,37648600,0.0018240853187405648,1.78997802734375,276.9828534807478
AAPL,2025-12-17,275.010009765625,276.1600036621094,271.6400146484375,271.8399963378906,271.33587646484375,50138700,-0.010086993049891024,-3.170013427734375,276.11856515066967
AAPL,2025-12-18,273.6099853515625,273.6300048828125,266.95001220703125,272.19000244140625,271.68524169921875,51630700,0.001287544541755281,-1.41998291015625,275.4057094029018
AAPL,2025-12-19,272.1499938964844,274.6000061035156,269.8999938964844,273.6700134277344,273.1625061035156,144632000,0.005437418615868328,1.52001953125,274.6757114955357
AAPL,2025-12-22,272.8599853515625,273.8800048828125,270.510009765625,270.9700012207031,270.4674987792969,36571800,-0.009865941003960987,-1.889984130859375,273.6671404157366
AAPL,2025-12-23,270.8399963378906,272.5,269.55999755859375,272.3599853515625,271.85491943359375,29642000,0.005129660569795913,1.519989013671875,272.82142421177457
AAPL,2025-12-24,272.3399963378906,275.42999267578125,272.20001220703125,273.80999755859375,273.3022155761719,17910600,0.005323881205087977,1.470001220703125,272.77856881277904
AAPL,2025-12-26,274.1600036621094,275.3699951171875,272.8599853515625,273.3999938964844,272.89300537109375,21521800,-0.0014974020881820538,-0.760009765625,272.605712890625
AAPL,2025-12-29,272.69000244140625,274.3599853515625,272.3500061035156,273.760009765625,273.2523498535156,23715200,0.0013168100847762432,1.07000732421875,272.88000052315846
AAPL,2025-12-30,272.80999755859375,274.0799865722656,272.2799987792969,273.0799865722656,272.57354736328125,22139600,-0.0024840121606569676,0.269989013671875,273.00714111328125
AAPL,2025-12-31,273.05999755859375,273.67999267578125,271.75,271.8599853515625,271.3558349609375,27293600,-0.004467559984957958,-1.20001220703125,272.7485656738281
AAPL,2026-01-02,272.260009765625,277.8399963378906,269.0,271.010009765625,270.5074462890625,37838100,-0.0031265196488491354,-1.25,272.7542811802455
AAPL,2026-01-05,270.6400146484375,271.510009765625,266.1400146484375,267.260009765625,266.764404296875,45647200,-0.013837127282653072,-3.3800048828125,272.0257132393973
AAPL,2026-01-06,267.0,267.54998779296875,262.1199951171875,262.3599853515625,261.87347412109375,52352100,-0.01833429707033085,-4.6400146484375,270.38999720982144
AAPL,2026-01-07,263.20001220703125,263.67999267578125,259.80999755859375,260.3299865722656,259.84722900390625,48309800,-0.007737455757884204,-2.870025634765625,268.5228533063616
AAPL,2026-01-08,257.0199890136719,259.2900085449219,255.6999969482422,259.0400085449219,258.55963134765625,50419300,-0.004955164959399183,2.02001953125,266.4199959891183
AAPL,2026-01-09,259.0799865722656,260.2099914550781,256.2200012207031,259.3699951171875,258.8890075683594,39997000,0.00127388264893602,0.290008544921875,264.46142578125
AAPL,2026-01-12,259.1600036621094,261.29998779296875,256.79998779296875,260.25,259.7673645019531,45263800,0.0033928553779511983,1.089996337890625,262.8028564453125
AAPL,2026-01-13,258.7200012207031,261.80999755859375,258.3900146484375,261.04998779296875,260.5658874511719,45730800,0.003073920434077726,2.329986572265625,261.3799961635045
AAPL,2026-01-14,259.489990234375,261.82000732421875,256.7099914550781,259.9599914550781,259.4779052734375,40019400,-0.004175431483854575,0.470001220703125,260.3371364048549
AAPL,2026-01-15,260.6499938964844,261.0400085449219,257.04998779296875,258.2099914550781,257.7311706542969,39388600,-0.006731805114335909,-2.44000244140625,259.74428013392856
AAPL,2026-01-16,257.8999938964844,258.8999938964844,254.92999267578125,255.52999877929688,255.05612182617188,72142800,-0.010379120733008063,-2.3699951171875,259.0585675920759
AAPL,2026-01-20,252.72999572753906,254.7899932861328,243.4199981689453,246.6999969482422,246.2425079345703,80267500,-0.03455563680678142,-6.029998779296875,257.2957087925502
